yt_id,start_seconds,end_seconds,positive_labels,downloaded
-fGFQTGd2nA, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
-hA1yMrEXz0, 10.000, 20.000,"['/m/012n7d', '/m/012ndj', '/m/04qvtq', '/m/09x0r']",True
-haSUR_IUto, 30.000, 40.000,['/m/04qvtq'],True
-hplTh4SGvs, 90.000, 100.000,"['/m/012ndj', '/m/03kmc9', '/m/04rlf', '/m/09x0r']",True
-htXuLUEglY, 30.000, 40.000,"['/m/03j1ly', '/m/07yv9', '/m/09x0r']",True
-jCHiO0dPDw, 0.000, 10.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
-j_icZ4nywU, 300.000, 310.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
-jjdbrn9hh8, 60.000, 70.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
-jnQgpHubNI, 30.000, 40.000,"['/m/012n7d', '/m/07yv9', '/m/09x0r']",False
-k6p9n9y22Q, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",False
-kUnVTTuBQY, 400.000, 410.000,"['/m/012f08', '/m/012ndj', '/m/07r04', '/m/07yv9']",True
-kr4SUjnm88, 29.000, 39.000,"['/m/012f08', '/m/012n7d', '/m/07yv9']",False
-l-DEfDAvNA, 30.000, 40.000,"['/m/04qvtq', '/m/09x0r', '/t/dd00134']",True
-lD6JjluyWU, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
-lWs7_49gss, 30.000, 40.000,"['/m/034srq', '/m/04qvtq']",True
-lhnhB4rbGw, 3.000, 13.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/m/09x0r']",True
-lyPnABQhCI, 30.000, 40.000,"['/m/012n7d', '/m/07yv9']",True
-mwA4XS2DZM, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9']",True
-nPhg6Eu4b4, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
-npJ2J2xrJU, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
-oCvKmNbhl0, 100.000, 110.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
-oEGuMg8hT4, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",False
-od8LQAVgno, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",False
-pVEgzu95Nc, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",False
-paRn4bn8Pg, 30.000, 40.000,"['/m/012f08', '/m/03j1ly', '/m/03kmc9', '/m/07yv9']",True
-plNJuHkxYg, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",False
-prMisTi8Eg, 7.000, 17.000,"['/m/03j1ly', '/m/07yv9', '/m/09x0r']",False
-pvaJ4DwtRg, 3.000, 13.000,"['/m/012ndj', '/m/02mk9', '/m/03j1ly', '/m/07pb8fc', '/m/07q2z82', '/m/07yv9', '/t/dd00066']",True
-qKRKDTbt4c, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r']",True
-q_H846XdLg, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
-rkJeBBmiTQ, 60.000, 70.000,['/m/04qvtq'],True
-rs7FPxzc6w, 8.000, 18.000,"['/m/03j1ly', '/m/04qvtq', '/m/07yv9']",True
-s407wi2EyM, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly']",False
-sJn3uUxpH8, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
-sfn1NDHWJI, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
-tNY52AGVWs, 20.000, 30.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
-tWd3jMXGPo, 30.000, 40.000,['/m/012ndj'],True
-tb1M-QeCjI, 20.000, 30.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
-u8XTnRF0pE, 70.000, 80.000,"['/m/04qvtq', '/m/09x0r', '/t/dd00125']",True
-uD_w-t4T2Q, 230.000, 240.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",False
-uj-BZjltCY, 0.000, 10.000,"['/m/03kmc9', '/m/04qvtq', '/m/09x0r']",True
-vE4AKVHgGY, 0.000, 9.000,"['/m/012ndj', '/m/07yv9', '/m/0k4j']",True
-vKtl3i6Ioc, 150.000, 160.000,"['/m/012ndj', '/m/04rlf', '/m/09x0r']",False
-vWpVrlwnvI, 70.000, 80.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
-veH_KfKiyI, 130.000, 140.000,['/m/04qvtq'],False
-w-9yF465IY, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
-wNIAV8zGfE, 30.000, 40.000,"['/m/03j1ly', '/m/09x0r']",True
-wjMEQEpN9s, 9.000, 19.000,['/m/012ndj'],False
-woquFRnQk8, 16.000, 26.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",False
-x8HgXnpf0s, 0.000, 10.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
-yGElLHdkEI, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
-yGUWBenPKI, 30.000, 40.000,"['/m/012ndj', '/m/07r04', '/m/07yv9', '/m/09x0r']",True
-yPSgCn9AWo, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
-z8jsgl3iHE, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
-zep41ugJvI, 260.000, 270.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/m/09x0r']",True
0-GwhJ5Rfh0, 30.000, 40.000,"['/m/02mk9', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
0-vcLH45brE, 30.000, 40.000,['/m/012n7d'],True
0012y1s1bJI, 350.000, 360.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
00H_s-krtg8, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",False
01BVoCaYsaI, 40.000, 50.000,['/m/04qvtq'],True
02-5FpksR4U, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
02Ay01wlhbY, 0.000, 9.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
02u3P99INjs, 8.000, 18.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",False
03BwHcWTmCM, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
03ikEZjMYpg, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/m/09x0r']",True
04xrg4ZEU-A, 10.000, 20.000,"['/m/012f08', '/m/012n7d', '/m/07yv9', '/m/0k4j']",True
0544zFBjNpI, 0.000, 10.000,"['/m/012ndj', '/m/03j1ly', '/m/09x0r', '/t/dd00128']",True
06RreMb5qbE, 0.000, 10.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
06_z9D9PemI, 30.000, 40.000,"['/m/012ndj', '/m/0k4j']",True
06xI8AaaHYQ, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
082Xop2Twaw, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
089a2UWj08U, 10.000, 20.000,"['/m/012f08', '/m/012ndj', '/m/07r04', '/m/07yv9', '/m/09x0r', '/m/0btp2']",True
08bVSqAKJiM, 60.000, 70.000,"['/m/02mfyn', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
09KQtcTRE8o, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq']",False
09dzay_jgNs, 30.000, 40.000,"['/m/012f08', '/m/04qvtq', '/m/07yv9', '/m/0k4j']",True
09mLJftOYsc, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
09ullHbByoo, 30.000, 40.000,['/m/04qvtq'],True
0A7mo400N0Q, 0.000, 10.000,['/m/04qvtq'],True
0B2C5qjHuwI, 40.000, 50.000,"['/m/04qvtq', '/m/04rlf']",False
0BgTyDPgN0U, 30.000, 40.000,"['/m/012ndj', '/m/07yv9', '/m/09x0r']",True
0C_OWfuixCI, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
0CkBWdYw4us, 21.000, 31.000,['/m/012ndj'],True
0DQf9PV9U2M, 40.000, 50.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
0DUjd7oRW20, 0.000, 8.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
0Dw2vN-ildM, 11.000, 21.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']",True
0EPK7Pv_lbE, 30.000, 40.000,"['/m/012n7d', '/m/04qvtq']",True
0EfFEuQkzIM, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
0Etp5PgfyOU, 40.000, 50.000,['/m/012ndj'],True
0FeuJL-r8m4, 24.000, 34.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r', '/m/0k4j']",True
0FjSx63WRNU, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
0FqZ-wKg69I, 20.000, 30.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
0Fv4lkRB-BM, 140.000, 150.000,"['/m/03kmc9', '/m/04qvtq', '/t/dd00128']",True
0H_BS-FA-7E, 30.000, 40.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07yv9', '/m/0btp2']",True
0IPF2trqbJQ, 14.000, 24.000,"['/m/012ndj', '/m/07yv9', '/m/0k4j']",True
0KKo3j---_o, 0.000, 10.000,"['/m/012n7d', '/m/03kmc9', '/m/07yv9']",True
0KUXbANy0M0, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r']",False
0KdKx63QmMk, 120.000, 130.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r']",True
0Kp0phOZ6m0, 20.000, 30.000,"['/m/012f08', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
0LZDVkBShCQ, 40.000, 50.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",False
0ML3norRr8o, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
0MPxeI2LAts, 110.000, 120.000,"['/m/012ndj', '/m/07r04', '/m/07yv9']",True
0NbD6uE39xo, 260.000, 270.000,"['/m/012ndj', '/m/04rlf']",False
0Nc83qBD8X8, 90.000, 100.000,['/m/04qvtq'],True
0OsZwHCkWaI, 13.000, 23.000,"['/m/04qvtq', '/m/09x0r']",True
0R9xLmfL2ho, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
0StAomq47Hw, 150.000, 160.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
0SvSNVatkv0, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",False
0TDW_Zi0M9Q, 0.000, 10.000,"['/m/012ndj', '/m/03j1ly', '/m/04rlf', '/t/dd00128']",True
0U44u2_7GcY, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
0UAUF4whi-A, 30.000, 40.000,"['/m/012ndj', '/m/02mk9', '/m/07r04', '/m/07yv9', '/t/dd00066']",True
0UX7Cl2iJJs, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
0UYyB5EqrDU, 270.000, 280.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",False
0V0u08TZA_I, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
0VlXTRYdzcU, 16.000, 26.000,"['/m/012f08', '/m/03j1ly', '/m/03kmc9', '/m/07yv9', '/m/09x0r']",True
0WWGckXNRZs, 8.000, 18.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/m/09x0r']",True
0X2QGz_QHXs, 40.000, 50.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
0XPvk1ZlkBc, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/07yv9']",True
0Y98tzWJkjw, 140.000, 150.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/04qvtq', '/m/07r04', '/m/07yv9', '/m/09x0r', '/m/0k4j']",True
0YTvDKadO1M, 50.000, 60.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
0YXD5OGJPfc, 0.000, 8.000,"['/m/012ndj', '/m/03kmc9', '/m/0c1dj']",True
0YZfMauT22g, 10.000, 20.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
0Z6RZtumRVs, 16.000, 26.000,"['/m/03kmc9', '/m/04qvtq']",True
0_H3ceHAu_A, 60.000, 70.000,"['/m/04qvtq', '/m/04rlf', '/m/07yv9']",True
0_aJlfGS4xM, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq']",True
0aSsMpMfKGo, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq']",True
0ajeNrLcgDo, 0.000, 10.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
0baDG4dhzqA, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",False
0bd_dglrw84, 0.000, 10.000,"['/m/04qvtq', '/m/04rlf']",True
0bnVue36sUs, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
0cKGuChiIE8, 20.000, 30.000,"['/m/03j1ly', '/m/03kmc9']",True
0cOGkwEnSXM, 40.000, 50.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
0dyfl-736FE, 30.000, 40.000,"['/m/012n7d', '/m/02mfyn', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
0ed_awVtuiM, 190.000, 200.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
0eq4AberCIY, 17.000, 27.000,"['/m/04qvtq', '/m/07yv9', '/m/0k4j']",False
0fy834E0TkU, 30.000, 40.000,"['/m/012f08', '/m/012n7d', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
0h7cTrONhHc, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
0hL4PunIxpU, 30.000, 40.000,['/m/04qvtq'],False
0hL6qn2PfUA, 30.000, 40.000,"['/m/012f08', '/m/03j1ly', '/m/03kmc9', '/m/07yv9']",True
0hOHsfCsl9k, 220.000, 230.000,"['/m/012n7d', '/m/03j1ly', '/m/09x0r', '/t/dd00129']",True
0hm7a0S8bjc, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
0iKyruMo1JA, 90.000, 100.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
0iVM2GY3R_c, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
0jJY7j7nLnA, 310.000, 320.000,"['/m/012ndj', '/m/03j1ly', '/t/dd00128']",True
0jS8QrZDNtY, 30.000, 40.000,"['/m/01bjv', '/m/03j1ly', '/m/07yv9', '/t/dd00128']",True
0jd7Awisp2c, 70.000, 80.000,"['/m/012ndj', '/m/07yv9']",True
0lCEcTqwsD8, 120.000, 130.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",False
0ljiRkYawcM, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq']",True
0loWR805Dl0, 30.000, 40.000,['/m/012ndj'],False
0m--Qi8Yw4k, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9']",True
0mti65axD8I, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq']",False
0nRjUf5Dm8o, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq']",True
0nVx-NkDH2k, 30.000, 40.000,['/m/04qvtq'],True
0nm88Gua72g, 20.000, 30.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",False
0og-bzSSVn8, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9']",False
0ojTL4MmXjQ, 1.000, 11.000,"['/m/012ndj', '/m/07pb8fc', '/m/07q2z82', '/m/07r04', '/m/07yv9', '/m/09x0r']",True
0pMmmz_4JG0, 140.000, 150.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
0pxGOdCrgyA, 0.000, 10.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",False
0q0VgLw-318, 0.000, 10.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
0q4FlUA0p7s, 150.000, 160.000,"['/m/04qvtq', '/m/09x0r']",True
0qQrvxiuLYw, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
0qTClRxN6mY, 240.000, 250.000,['/m/012ndj'],True
0qzduT2AHmo, 20.000, 30.000,"['/m/012n7d', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00128']",True
0rIniMa2vdQ, 28.000, 38.000,['/m/012ndj'],True
0rKDe5UNSlk, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/m/07yv9']",True
0rdPzsSkzOU, 150.000, 160.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
0sFFFbdQ-6Y, 80.000, 90.000,"['/m/012ndj', '/m/03j1ly', '/m/0btp2']",True
0sOZffoNx5s, 500.000, 510.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
0sn7OCnOX6k, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
0vC_cm4mv9I, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
0vKWXrc8PZo, 29.000, 39.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",False
0wjquFbwbWU, 15.000, 25.000,"['/m/04qvtq', '/m/07yv9']",True
0xGdfGRJ_Is, 22.000, 32.000,['/m/012ndj'],True
0xbnKT0lTZY, 7.000, 17.000,"['/m/012f08', '/m/04qvtq', '/m/07yv9', '/m/0k4j', '/t/dd00134']",True
0z__GM9MpnA, 50.000, 60.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
0zaoTSKR5eo, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
1-gDrMLZsso, 5.000, 15.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
1-hY6s1IMn4, 3.000, 13.000,"['/m/03kmc9', '/m/04qvtq']",True
1-pcGVVn1qA, 320.000, 330.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
1-sQzM732IM, 30.000, 40.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
10R2yQUbKzc, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']",True
10SZFHfWSz4, 10.000, 20.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
10yXy1PeMp8, 15.000, 25.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
11WmQflNK-c, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq']",True
122yk4ri2nk, 30.000, 40.000,"['/m/012f08', '/m/03j1ly', '/m/03kmc9', '/m/07yv9', '/m/0k4j']",True
12GKfoAB_-8, 30.000, 40.000,"['/m/03j1ly', '/m/07yv9', '/m/09x0r', '/m/0k4j']",True
12K4PFm6afY, 0.000, 10.000,"['/m/03kmc9', '/m/04qvtq', '/m/07yv9', '/m/0btp2', '/m/0k4j']",False
12aXUfObwlY, 0.000, 10.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/04qvtq', '/m/07r04', '/m/07yv9']",True
12fYNHlTyWc, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
12nWu7dc8CQ, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9']",True
13J_WcKx3Qo, 60.000, 70.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
13N3DPa0lHU, 60.000, 70.000,"['/m/03j1ly', '/m/04qvtq']",True
14jAozNsNsc, 1.000, 11.000,"['/m/04qvtq', '/m/07yv9', '/m/0k4j']",True
166OA4wFvp8, 6.000, 16.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
16VIocddIcU, 40.000, 50.000,"['/m/03j1ly', '/m/03kmc9', '/m/04rlf', '/m/07yv9', '/t/dd00128']",True
17UFnrXpmDA, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",False
18CkY6gw8Vk, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
18IpqzEBKtY, 90.000, 100.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
18MlV2iO1cQ, 110.000, 120.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",False
19_NbBoeg6Q, 90.000, 100.000,['/m/012ndj'],True
1APNTwNo65g, 0.000, 10.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
1AhXhPA17_4, 0.000, 9.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']",True
1B_W2d795Hg, 570.000, 580.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
1C63oQk-vs4, 220.000, 230.000,"['/m/04qvtq', '/m/04rlf', '/m/09x0r']",True
1CMFn84K6Mk, 80.000, 90.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
1D5PX9cSpUE, 40.000, 50.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/07r04', '/m/07yv9']",True
1DX8zD1RHVE, 12.000, 22.000,"['/m/012f08', '/m/03j1ly', '/m/03kmc9', '/m/07yv9']",True
1E3h5N6pFw0, 30.000, 40.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
1EziuZrqP1U, 20.000, 30.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
1FLljoxWRDI, 30.000, 40.000,['/m/012n7d'],False
1Fc9WqEgTe4, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
1HRCHKszOtY, 7.000, 17.000,"['/m/02mfyn', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",False
1J0_v85FioA, 21.000, 31.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
1JY9Z9fcd18, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']",True
1K0Y5IjgHVo, 130.000, 140.000,"['/m/012f08', '/m/012ndj', '/m/05x_td', '/m/07r04', '/m/07yv9', '/m/09x0r']",True
1K3z81pJGik, 30.000, 40.000,"['/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r']",True
1KD0P2R1EN4, 10.000, 20.000,"['/m/012f08', '/m/012n7d', '/m/03j1ly', '/m/07yv9', '/m/0k4j']",True
1LSEYCe-TWU, 30.000, 40.000,"['/m/03j1ly', '/m/04rlf']",True
1Lf8Fr7huOM, 50.000, 60.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
1Lws8xqLpZQ, 22.000, 32.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
1LyQpHS8RkY, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9']",True
1MfHm5tOyE8, 21.000, 31.000,"['/m/012ndj', '/m/02mk9', '/m/03j1ly', '/m/07yv9']",True
1NPKK-cESck, 20.000, 30.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']",True
1NVfl7AnSRg, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq', '/m/07r04', '/m/07yv9', '/m/09x0r']",True
1N_ifWublxY, 290.000, 300.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
1Nm8MYVAQ5U, 30.000, 40.000,"['/m/012ndj', '/m/07r04', '/m/07yv9']",True
1O-LblNdWkU, 40.000, 50.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
1OdTtb3dVdA, 30.000, 40.000,"['/m/012ndj', '/m/02_41', '/m/03j1ly', '/m/09x0r', '/t/dd00128']",True
1P6I15UK1Sc, 50.000, 60.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
1P8TREx-Ct8, 0.000, 10.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",False
1PPn02f5M2U, 3.000, 13.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/t/dd00134']",True
1R3jgf9V6pc, 30.000, 40.000,"['/m/012ndj', '/m/03kmc9', '/m/09x0r']",True
1RcjvfLX8Ms, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",False
1SXXJqXPcQA, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']",True
1Sj2EE5s6zI, 2.000, 12.000,"['/m/012ndj', '/m/02mk9', '/m/07yv9']",True
1SxUdsWVkkI, 190.000, 200.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
1T1i2rny8RU, 30.000, 40.000,"['/m/012f08', '/m/012n7d', '/m/05x_td', '/m/07yv9']",False
1TCvmLd4RjY, 28.000, 38.000,"['/m/012ndj', '/m/07yv9', '/m/09x0r']",True
1TZmWfxIHt0, 14.000, 24.000,"['/m/02mk9', '/m/03j1ly', '/m/07q2z82', '/m/07r04', '/m/07yv9']",True
1VHec6IKFkc, 14.000, 24.000,['/m/04qvtq'],False
1VR6cXdPsi4, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
1VZyO8ew9UA, 11.000, 21.000,"['/m/012ndj', '/m/03j1ly', '/m/07q2z82', '/m/07r04', '/m/07yv9', '/t/dd00067']",True
1V_o0pCQEqY, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",True
1W-yspM_mns, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq', '/m/09x0r']",True
1WLjFhczt6c, 60.000, 70.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r']",True
1WMIfBQl35w, 220.000, 230.000,"['/m/04qvtq', '/m/09x0r']",False
1WnFlP_HGbQ, 40.000, 50.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
1XPr0mGp4JI, 30.000, 40.000,"['/m/03j1ly', '/m/04qvtq', '/m/07yv9']",True
1XhQDGJC2EU, 420.000, 430.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9']",True
1XiT-9mAj4E, 10.000, 20.000,"['/m/012n7d', '/m/09x0r']",True
1Y-X9sA1V0w, 30.000, 40.000,"['/m/012f08', '/m/04qvtq', '/m/07yv9', '/m/0k4j']",True
