yt_id,start_seconds,end_seconds,positive_labels,downloaded
eCd-5FRRiFg, 50.000, 60.000,"['/m/07q2z82', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00066', '/t/dd00129']",True
I9fcwKVCoy4, 50.000, 60.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv']",False
jrpgFhB-h3E, 50.000, 60.000,"['/m/012f08', '/m/02mk9', '/m/07yv9', '/m/0k4j']",True
Sv1ztR7CG8M, 100.000, 110.000,"['/m/019jd', '/m/02mk9', '/m/07yv9']",True
sdd5ViCUDwY, 210.000, 220.000,"['/m/01bjv', '/m/07yv9']",True
JBEM9uytpmk, 0.000, 10.000,"['/m/012f08', '/m/02mk9', '/m/07r04', '/m/07yv9', '/m/0gvgw0', '/m/0h9mv']",True
C1-w2XLF9A0, 90.000, 100.000,"['/m/04_sv', '/m/07yv9', '/t/dd00128']",True
L6HB1czbGDY, 570.000, 580.000,"['/m/09ct_', '/t/dd00129']",True
VgvVPVMhRGQ, 350.000, 360.000,"['/m/04rlf', '/m/07rknqz', '/m/09x0r']",True
AUoZSq5vncw, 50.000, 60.000,"['/m/04_sv', '/m/07yv9', '/m/09x0r', '/m/0ltv']",False
1vQtiXuanq0, 30.000, 40.000,['/m/02mfyn'],True
V9cQZtCD4zY, 90.000, 100.000,"['/m/04fq5q', '/m/04rlf', '/t/dd00128']",True
8qdy5xzO28g, 510.000, 520.000,"['/m/07yv9', '/m/0btp2', '/m/0k4j']",True
rGy4tqugPZ0, 240.000, 250.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07yv9']",True
XsBhAMITDCQ, 30.000, 40.000,['/m/02mfyn'],True
_omwCB43oLo, 30.000, 40.000,"['/m/04rlf', '/m/09x0r', '/t/dd00127']",False
QvalCfCRy14, 9.000, 19.000,['/m/02fs_r'],True
bl36ZJVAP9Y, 30.000, 40.000,"['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']",True
D7rezEclCU0, 110.000, 120.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00134']",True
lcW4SIsUzzQ, 80.000, 90.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv']",True
SOZCAip2_nM, 560.000, 570.000,"['/m/02mk9', '/m/04rlf', '/m/09x0r']",True
fE6SaQukrEU, 60.000, 70.000,"['/m/02fs_r', '/m/09x0r', '/m/0ytgt']",True
L8FpjMddzbI, 180.000, 190.000,"['/m/01g50p', '/m/0284vy3', '/m/04zmvq', '/m/07jdr', '/m/07yv9']",False
KLig08Av8QY, 30.000, 40.000,"['/m/01y3hg', '/m/02fs_r', '/m/030rvx', '/m/0c3f7m']",True
-LMJxOjffCs, 18.000, 28.000,"['/m/04gxbd', '/m/09x0r']",True
ceXQQu2evEs, 100.000, 110.000,"['/m/01y3hg', '/m/07yv9', '/m/0k4j']",False
YfSuiDYpFpk, 0.000, 10.000,"['/m/06_fw', '/t/dd00128']",True
SLcNr7mG044, 30.000, 40.000,['/m/030rvx'],True
7MdUqu1AxrU, 30.000, 40.000,"['/m/01g50p', '/m/07jdr', '/m/07yv9', '/t/dd00128']",True
utTgjmfxPkc, 240.000, 250.000,"['/m/03cl9h', '/m/04rlf']",True
ebz2li4p48Y, 0.000, 10.000,"['/m/04rlf', '/m/09x0r', '/t/dd00129']",True
knzwHO6RnsI, 200.000, 210.000,"['/m/07rknqz', '/m/07yv9', '/m/0h9mv', '/m/0k4j']",True
LqSBkdgz1AA, 40.000, 50.000,"['/m/012f08', '/m/04gxbd', '/m/07yv9', '/m/09x0r', '/m/0k4j']",False
1hQtn6fgi4M, 60.000, 70.000,"['/m/07qv_d5', '/m/07yv9', '/m/0k4j', '/t/dd00128']",True
BhgPPa86frU, 60.000, 70.000,"['/m/07yv9', '/m/09x0r', '/m/0h9mv', '/m/0k4j', '/t/dd00134']",True
mOI4Zd9AqMI, 40.000, 50.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00128']",True
hiS9_IvQcd4, 220.000, 230.000,"['/m/03cl9h', '/m/04rlf', '/m/07yv9', '/m/09x0r']",True
VFAmWKjFo-A, 40.000, 50.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']",True
KpitKKzKjbA, 30.000, 40.000,['/m/04rlf'],True
qMeIAvulNQQ, 80.000, 90.000,"['/m/07yv9', '/m/0912c9']",True
X57kxGGTXdo, 100.000, 110.000,"['/m/07pp_mv', '/m/09x0r']",True
0FGkz9lX3No, 430.000, 440.000,"['/m/04zmvq', '/m/0912c9']",True
-EDGR1davAc, 40.000, 50.000,['/m/0gy1t2s'],True
qhkoFzG4e_I, 120.000, 130.000,"['/m/015lz1', '/m/01lyv', '/m/04rlf']",True
eDCCvzFrK58, 200.000, 210.000,['/m/06_fw'],True
xmhXvD-BCT0, 4.000, 14.000,['/m/01y3hg'],True
-IlpZJZyhTQ, 15.000, 25.000,"['/m/02mk9', '/m/07q2z82', '/m/07yv9', '/t/dd00067']",True
4s7ZyXrQl_M, 200.000, 210.000,"['/m/09x0r', '/t/dd00129']",True
W76uv3VWa3o, 30.000, 40.000,['/m/06_fw'],True
u1IUcWg-x3M, 130.000, 140.000,"['/m/012f08', '/m/07yv9', '/m/0k4j']",True
2l4FoDcIUlI, 0.000, 10.000,"['/m/0199g', '/m/07yv9']",True
qXVfLhuxkpU, 250.000, 260.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']",True
tMgxrR4rlJA, 10.000, 20.000,"['/m/03cl9h', '/m/04rlf']",True
SdGG1sVNEoY, 30.000, 40.000,"['/m/01bjv', '/m/07yv9']",True
B0Ml8yz5B-c, 240.000, 250.000,"['/m/0199g', '/m/04rlf', '/m/07yv9', '/m/09x0r', '/m/0m0jc']",True
Vns4Cjn5hws, 0.000, 10.000,"['/m/03cl9h', '/m/09x0r']",True
W6JjbEO_4nM, 430.000, 440.000,"['/m/01bjv', '/m/07yv9']",True
WjIJUfqpVUY, 60.000, 70.000,"['/m/07r04', '/m/07yv9', '/m/0btp2', '/m/0k4j']",True
fKYGKnqh-HA, 0.000, 10.000,"['/m/07yv9', '/m/0k4j', '/t/dd00129']",True
Sr-YaLky0vA, 0.000, 10.000,"['/m/07jdr', '/m/07qv_d5', '/m/07yv9']",False
bpUd1AQ5n8I, 180.000, 190.000,"['/m/07rknqz', '/m/07yv9']",True
cNVD7sR0-mw, 100.000, 110.000,"['/m/03cl9h', '/m/04rlf']",False
4kwKERY7wiQ, 390.000, 400.000,['/m/04zmvq'],True
sGDob_IM4ds, 20.000, 30.000,['/m/04gxbd'],True
4TzlkvLCXgU, 40.000, 50.000,"['/m/07qv_d5', '/m/0912c9', '/m/09x0r']",True
QY2wLp83p2w, 20.000, 30.000,"['/m/0199g', '/m/0h9mv']",True
BGXHsV3IjGU, 150.000, 160.000,"['/m/04_sv', '/m/07yv9', '/t/dd00129']",False
5QiM_kiZ9Bo, 110.000, 120.000,"['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9']",True
GCVwKLsFP4s, 70.000, 80.000,"['/m/012f08', '/m/07r04', '/m/07yv9']",True
sE86cTjE5GI, 0.000, 10.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv']",True
-Yhxm76eRuk, 10.000, 20.000,"['/m/07yv9', '/m/09x0r', '/m/0btp2', '/m/0k4j']",True
EnGkEztnq7Y, 7.000, 17.000,['/m/0btp2'],True
f5DK8MxWX6g, 60.000, 70.000,"['/m/015lz1', '/m/04rlf', '/m/05lls']",True
u-BgBQQiB3U, 10.000, 20.000,['/m/06_fw'],True
N70t49-EABo, 28.000, 38.000,['/m/04fq5q'],True
fPle87Z8-5o, 30.000, 40.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j']",True
8V0Fhtg1Cn8, 30.000, 40.000,"['/m/012f08', '/m/04rlf', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/m/0ltv']",False
3zrIDI5Lxkc, 120.000, 130.000,"['/m/012f08', '/m/02mk9', '/m/07q2z82', '/m/07yv9', '/m/09x0r', '/m/0k4j']",True
WlSHKXsyEOU, 0.000, 10.000,['/m/0c3f7m'],True
CNxzej8qrqQ, 30.000, 40.000,['/m/09x0r'],True
5wtqb8KDJyU, 30.000, 40.000,"['/m/02fs_r', '/m/09x0r']",True
EFUg7ej7Gtw, 40.000, 50.000,['/m/02mfyn'],True
fskXAQGQhFI, 25.000, 35.000,"['/m/07r04', '/m/07yv9']",True
kHT29Gxv0xQ, 30.000, 40.000,"['/m/03kmc9', '/m/0dgbq']",True
Vip5Ul5vsfc, 60.000, 70.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00128']",True
iX34nDCq9NU, 10.000, 20.000,['/m/02mfyn'],True
8NQ5enfBz-Q, 9.000, 19.000,"['/m/02mk9', '/m/07yv9', '/m/0k4j', '/t/dd00066']",False
y7_YpJ_mZJQ, 310.000, 320.000,['/m/0284vy3'],True
VcWRMqyqfIE, 140.000, 150.000,"['/m/04rlf', '/m/06_fw']",True
q8URT3OEhME, 90.000, 100.000,"['/m/09x0r', '/t/dd00129']",True
0HkAEZmUfzE, 21.000, 31.000,"['/m/04rlf', '/m/09x0r']",True
rLLAnmwFYF0, 0.000, 9.000,"['/m/02mk9', '/m/07yv9', '/m/09x0r', '/m/0k4j']",True
hc-bUzcySJg, 2.000, 12.000,"['/m/03cl9h', '/m/04rlf']",True
tTnuqJ_TA_o, 30.000, 40.000,"['/m/07yv9', '/m/0gvgw0']",False
Zj70fdQn6C4, 60.000, 70.000,"['/m/06_fw', '/m/09x0r', '/t/dd00129']",True
N_UplYlpAgU, 0.000, 10.000,"['/m/018vs', '/m/0342h', '/m/04rlf', '/m/04szw', '/m/0fx80y']",True
BRrrRuo2iSI, 60.000, 70.000,"['/m/07yv9', '/m/0ltv']",True
Kis0LFKQ0aQ, 410.000, 420.000,"['/m/04rlf', '/m/07rknqz', '/m/07yv9', '/m/0ltv']",True
W-o0tTfwuOg, 40.000, 50.000,['/t/dd00134'],True
y7T2_9HvpiI, 480.000, 490.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']",True
C9nHRIjMFh8, 30.000, 40.000,['/m/04rlf'],False
mzmZ_ehOuKo, 40.000, 50.000,"['/m/01g50p', '/m/0284vy3', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/m/0912c9']",True
UngfL_ImefE, 160.000, 170.000,"['/m/07yv9', '/m/0btp2']",True
tsbnhAli1eA, 0.000, 10.000,['/m/02mfyn'],True
2OK-5YpNAEI, 11.000, 21.000,['/m/030rvx'],True
tKhyaAub1oY, 100.000, 110.000,"['/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']",False
q5Te-yRuCn0, 380.000, 390.000,['/m/02fs_r'],False
9HA2ryollQE, 90.000, 100.000,"['/m/04fq5q', '/m/07yv9', '/t/dd00129']",True
mevNVQfTeNs, 25.000, 35.000,"['/m/07qv_d5', '/m/07yv9']",True
JXGSNGV3Ki8, 30.000, 40.000,"['/m/012f08', '/m/01bjv', '/m/07qv_d5', '/m/07yv9', '/m/09x0r']",True
X3uZvQtn7Dk, 20.000, 30.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']",True
wpu304yVMXM, 10.000, 20.000,"['/m/01y3hg', '/m/04rlf', '/m/09x0r', '/t/dd00125', '/t/dd00126', '/t/dd00128']",False
SGXjjeePhHI, 30.000, 40.000,"['/m/07yv9', '/m/0gvgw0']",True
OZHuey9XbFs, 130.000, 140.000,"['/m/09x0r', '/m/0gy1t2s']",False
_yrTKvc4mh8, 30.000, 40.000,"['/m/07pp_mv', '/m/09x0r']",True
D8K-qmtf8Gc, 30.000, 40.000,"['/m/07yv9', '/m/09x0r', '/m/0gvgw0', '/t/dd00128']",True
3F_s4cqsJKI, 280.000, 290.000,"['/m/02rr_', '/m/0342h', '/m/04rlf', '/m/04szw', '/m/0fx80y', '/m/0g12c5']",True
Y27yN54l4kE, 30.000, 40.000,['/t/dd00134'],True
zCuKYr_oMlE, 60.000, 70.000,"['/m/04gxbd', '/m/07yv9', '/m/0k4j']",True
u8LKMgmdzRw, 130.000, 140.000,"['/m/02mk9', '/m/07r04', '/m/07yv9']",False
6QSWIW_q9l0, 0.000, 10.000,"['/m/04rlf', '/m/0gy1t2s']",True
2EWHjrM20tE, 23.000, 33.000,"['/m/012f08', '/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00134']",True
96a4smrM_30, 30.000, 40.000,"['/m/02rhddq', '/m/07yv9']",True
IXRXuv9v7cM, 80.000, 90.000,"['/m/046dlr', '/m/07pp_mv', '/m/09x0r']",True
F1PZXVU9Pro, 20.000, 30.000,"['/m/030rvx', '/m/04rlf']",True
-LC6zRNr48I, 170.000, 180.000,"['/m/015lz1', '/m/04rlf', '/m/05rwpb']",True
Wck5qw5QuT4, 90.000, 100.000,['/m/02fs_r'],True
0YKr6-_YGZc, 190.000, 200.000,"['/m/01bjv', '/m/07yv9', '/m/09x0r', '/t/dd00128']",True
s_FRrNNlP_I, 70.000, 80.000,"['/m/09x0r', '/m/0gy1t2s']",False
g88aSmTjGEY, 20.000, 30.000,"['/m/03cl9h', '/m/04rlf', '/m/09x0r']",True
Y7AkpmVP2RM, 70.000, 80.000,"['/m/012f08', '/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']",True
Qref3VQ5FZM, 30.000, 40.000,['/m/04rlf'],True
l_IwJK6SRHQ, 270.000, 280.000,"['/m/04_sv', '/m/07yv9', '/m/09x0r', '/t/dd00128']",True
j2rUAHsT2fY, 30.000, 40.000,"['/m/01bjv', '/m/07yv9']",True
Ry6ZcrHXMCY, 150.000, 160.000,"['/m/01y3hg', '/m/09x0r']",True
BdLWzFRqFtc, 90.000, 100.000,"['/m/04rlf', '/m/0btp2']",False
cyQm5BHtN0Y, 0.000, 4.000,"['/m/0c1dj', '/m/0gy1t2s']",False
l8nMg5W2INk, 220.000, 230.000,"['/m/04gxbd', '/m/06_y0by', '/m/09x0r']",True
5eFcgALi2CU, 30.000, 40.000,"['/m/01bjv', '/m/07yv9']",True
AoKZbRNpuQU, 30.000, 40.000,"['/m/02mk9', '/m/07yv9', '/t/dd00067']",True
sYDqKX1ezUU, 30.000, 40.000,"['/m/01bjv', '/m/07yv9']",True
4dMC-2SQa-Y, 270.000, 280.000,"['/m/04fq5q', '/m/04rlf', '/m/09x0r']",True
hbUwlEBFEBQ, 290.000, 300.000,"['/m/03kmc9', '/m/0dgbq']",True
KXo9iGJvj_I, 160.000, 170.000,"['/m/04_sv', '/m/07yv9', '/m/0btp2']",True
Zyq3UZE1Ub4, 0.000, 10.000,"['/m/04rlf', '/m/07rknqz', '/m/07yv9']",False
JVd84DwAdlY, 120.000, 130.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/t/dd00048']",False
gQN9XsHpJAE, 30.000, 40.000,['/t/dd00134'],True
Ad-9KpkG-vk, 80.000, 90.000,"['/m/012f08', '/m/01bjv', '/m/07yv9', '/m/09x0r']",True
QiwnX-S3gRQ, 360.000, 370.000,"['/m/09x0r', '/m/0k4j', '/t/dd00129']",True
PzM6eaKIAvI, 18.000, 28.000,"['/m/01h82_', '/m/02mk9', '/m/07yv9']",True
X0iT0v_e_DA, 250.000, 260.000,['/m/01y3hg'],False
q3UbXk8QwMc, 30.000, 40.000,"['/m/015p6', '/m/09x0r', '/t/dd00129']",False
EAJM_Z3UzUc, 410.000, 420.000,"['/m/01j3sz', '/m/09x0r', '/t/dd00128']",False
GMZ6PdWcJFk, 0.000, 10.000,"['/m/04fq5q', '/m/04rlf']",True
-CWX92Peij8, 170.000, 180.000,"['/m/015lz1', '/m/04rlf', '/m/09x0r']",True
8HIonVOV_oY, 30.000, 40.000,"['/m/07yv9', '/m/09x0r', '/m/0gvgw0']",True
U9FR2SDcu0k, 210.000, 220.000,"['/m/04_sv', '/m/04rlf', '/m/07yv9', '/m/0h9mv']",True
eymlcGVUIzs, 30.000, 40.000,"['/m/0199g', '/m/07yv9', '/m/09x0r']",True
BWDGpR9fZqY, 80.000, 90.000,"['/m/07qv_d5', '/m/09x0r']",True
snzXqe7bN_4, 30.000, 40.000,"['/m/01g50p', '/m/07jdr', '/m/07yv9', '/t/dd00128']",True
fhLzrUh-OSk, 30.000, 40.000,"['/m/015lz1', '/m/04rlf']",True
QoH9oUhQ05U, 10.000, 20.000,"['/m/06d_3', '/m/07jdr', '/m/07yv9']",True
sujWOEMfyro, 30.000, 40.000,['/m/0gvgw0'],False
wPm-V4Ta1g4, 490.000, 500.000,"['/m/04rlf', '/m/07rknqz', '/m/07yv9', '/m/09x0r', '/t/dd00128']",True
inJO7JDwl44, 420.000, 430.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']",True
jZltDUW6bEI, 120.000, 130.000,"['/m/015lz1', '/m/016cjb', '/m/02mscn', '/m/04rlf', '/m/0l14jd']",True
LoYpA6JSngY, 460.000, 470.000,"['/m/09x0r', '/m/0c3f7m']",True
ZaofVJP8QYI, 40.000, 50.000,"['/m/07pp_mv', '/m/0c3f7m']",False
ZrF__qHZoc4, 380.000, 390.000,"['/m/01bjv', '/m/07yv9']",True
7je9h22-zB0, 210.000, 220.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']",True
IP22VlhN1QE, 30.000, 40.000,"['/m/09x0r', '/t/dd00129']",True
YW0-trR57d4, 50.000, 60.000,"['/m/015lz1', '/m/028sqc', '/m/04rlf']",False
-G0mYaQJhig, 360.000, 370.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00129']",True
BNbvx1j87ZY, 110.000, 120.000,"['/m/07pp_mv', '/m/09x0r', '/m/0c3f7m']",True
0FEgj_iBmSg, 30.000, 40.000,"['/m/07yv9', '/m/09x0r', '/m/0gvgw0']",True
1S8dN2HEC3g, 30.000, 40.000,"['/m/012f08', '/m/07yv9', '/m/0k4j']",True
afSFsujgP0M, 0.000, 7.000,"['/m/03cl9h', '/m/04rlf', '/m/07r04', '/m/07yv9']",False
XSXH1D2ZvMc, 0.000, 10.000,"['/m/04gxbd', '/m/07yv9']",True
Kt5XFfg8tzw, 0.000, 10.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr']",True
aVLm9VuZwh8, 8.000, 18.000,"['/m/0912c9', '/t/dd00128']",True
0fECwjwdQUw, 30.000, 40.000,"['/m/012f08', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00134']",True
Dl98qXFXGVY, 0.000, 10.000,"['/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0h9mv', '/m/0k4j', '/m/0ltv']",True
MeoCMnEo38E, 30.000, 40.000,"['/m/01bjv', '/m/07yv9']",True
ZDVNRPqjBqg, 30.000, 40.000,"['/m/04rlf', '/m/09x0r']",False
-XoATxJ-Qcg, 220.000, 230.000,"['/m/012f08', '/m/04_sv', '/m/07yv9', '/m/09x0r', '/m/0btp2']",True
adCuLs-4nmI, 30.000, 40.000,"['/m/03kmc9', '/m/0dgbq']",True
l8dXs3P_YLQ, 10.000, 20.000,['/m/06_fw'],True
6_5eAHw8r2E, 60.000, 70.000,['/m/0912c9'],True
1IVpDay08co, 30.000, 40.000,['/m/030rvx'],True
Ml71RlZHkoE, 10.000, 20.000,"['/m/07pb8fc', '/m/07r04', '/m/07yv9', '/t/dd00129']",False
tE3GwLLWSJ4, 30.000, 40.000,"['/m/01z7dr', '/m/04rlf', '/m/0l14gg']",True
-dImFipl--4, 100.000, 110.000,['/m/04zmvq'],True
qP4Pbf9D-Fc, 270.000, 280.000,"['/m/07r04', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00128']",True
gmq2Qi-u4s0, 70.000, 80.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr']",True
JscdHxor7Wc, 10.000, 20.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']",True
T4OQJqau-8A, 510.000, 520.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']",True
nlVy_47KJFM, 180.000, 190.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']",True
UDq_9ho43bk, 30.000, 40.000,"['/m/07q2z82', '/m/07yv9', '/m/0k4j']",True
Te5OIk8so6U, 490.000, 500.000,"['/m/012f08', '/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0k4j']",True
Di7Rs4QmYKI, 150.000, 160.000,"['/m/01kcd', '/m/04fq5q', '/m/04rlf']",True
Csss2TKJlXI, 90.000, 100.000,"['/m/07yv9', '/m/0btp2', '/m/0k4j']",True
F3eFWMDt8R0, 16.000, 26.000,"['/m/07yv9', '/m/0k4j']",True
B7IvlEEMS-o, 50.000, 60.000,"['/m/01g50p', '/m/07jdr', '/m/07yv9', '/t/dd00048']",True
ZJGxlPmdhlg, 20.000, 30.000,['/m/0284vy3'],True
0zTV4lhqXpA, 10.000, 20.000,['/m/01y3hg'],True
hwOJ1XO_-Q8, 30.000, 40.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/t/dd00048']",True
Dub8s5Ix0mQ, 60.000, 70.000,"['/m/04rlf', '/m/07rknqz', '/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']",False
sdki0AGw6mE, 90.000, 100.000,"['/m/09x0r', '/t/dd00048', '/t/dd00128']",True
9wrS-fmg5fk, 70.000, 80.000,"['/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0h9mv', '/m/0ltv']",True
ZT8oq1vVJZo, 30.000, 40.000,"['/m/04rlf', '/m/09x0r']",True
_1sdflyK53k, 80.000, 90.000,"['/m/02mk9', '/m/07r04', '/m/07yv9']",False
PrPr8QTF5NE, 70.000, 80.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr']",True
YNC4yZVH6NI, 50.000, 60.000,"['/m/04zmvq', '/m/06d_3', '/m/07jdr']",True
5ZqacPNqsoU, 30.000, 40.000,"['/m/02mk9', '/m/07pb8fc', '/m/07q2z82', '/m/07yv9', '/m/09x0r', '/t/dd00066']",True
lkg_e7-KD4E, 90.000, 100.000,"['/m/04_sv', '/m/07yv9']",True
hImjLkapYr0, 290.000, 300.000,"['/m/07pp_mv', '/m/09x0r', '/m/0c3f7m']",True
OSPTUc3aTNs, 30.000, 40.000,['/m/0ltv'],True
B2kPbqbeROk, 0.000, 7.000,['/m/09x0r'],True
vcdD3JZ-NP0, 0.000, 10.000,['/m/02mfyn'],True
vrT6Tc_FWGA, 40.000, 50.000,['/m/02mfyn'],True
cHSxhaWOzIk, 30.000, 40.000,"['/m/03kmc9', '/m/0dgbq']",True
7XXSOzDQ2z0, 70.000, 80.000,"['/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']",True
EwV9ZAEEy5I, 250.000, 260.000,"['/m/015lz1', '/m/04rlf', '/m/04szw', '/m/06rqw']",True
vip3ijSM9WQ, 310.000, 320.000,"['/m/04rlf', '/m/09x0r', '/t/dd00129']",True
EHwA5qmQSBg, 4.000, 14.000,"['/m/07yv9', '/m/0gvgw0', '/m/0k4j']",True
MWlJVjzRqrE, 23.000, 33.000,['/m/02rhddq'],False
WBrkCWb9W-8, 30.000, 40.000,"['/m/04gxbd', '/m/09x0r']",True
jpUyy6fcxmE, 0.000, 10.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv']",True
01baWDrYPtc, 30.000, 40.000,"['/m/07r04', '/m/07yv9', '/m/09x0r']",True
S3aAZ_7dS0A, 30.000, 40.000,"['/m/02fs_r', '/m/04rlf', '/m/09x0r']",True
czqN40IBwqk, 0.000, 8.000,"['/m/07yv9', '/m/0912c9']",True
lmy8Lk14cQA, 230.000, 240.000,"['/m/07rknqz', '/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']",True
2CRZlrdA7I8, 30.000, 40.000,"['/m/012f08', '/m/04rlf', '/m/07yv9', '/m/09x0r', '/m/0k4j']",False
2mbfNoFzhIU, 30.000, 40.000,"['/m/07yv9', '/m/0k4j']",True
BEIKu8x3ZyQ, 10.000, 20.000,"['/m/0342h', '/m/04rlf', '/m/04szw', '/m/09x0r']",True
XXiJUWAhVRo, 30.000, 40.000,"['/m/012f08', '/m/07qn4z3']",False
PWwVffoSUMo, 10.000, 20.000,"['/m/028v0c', '/m/09x0r', '/t/dd00128']",True
blLF2ju9sYo, 160.000, 170.000,"['/m/015lz1', '/m/028sqc', '/m/04rlf']",True
fRrc-zniZ_c, 90.000, 100.000,"['/m/01y3hg', '/m/0c3f7m']",True
Yyc4vMP7BDU, 30.000, 40.000,"['/m/07jdr', '/m/07yv9', '/m/09x0r']",True
1c8yp4_Fji8, 30.000, 40.000,['/m/01y3hg'],False
CK5qWz50m8w, 30.000, 40.000,"['/m/04rlf', '/m/09x0r']",True
bJdGja16_Bk, 230.000, 240.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']",True
c9Jo0fgL3fo, 20.000, 30.000,"['/m/07yv9', '/t/dd00129']",True
JduzKVCnnpw, 28.000, 38.000,"['/m/015p6', '/t/dd00129']",True
H1vRQoCUIpo, 10.000, 20.000,"['/m/07rknqz', '/m/07yv9', '/m/0h9mv', '/m/0ltv']",True
acjWXfxnPq0, 21.000, 31.000,"['/m/07qv_d5', '/m/07yv9', '/m/09x0r']",True
EuOFsDPUxgg, 30.000, 40.000,['/m/09x0r'],True
ZwMvzbe183s, 230.000, 240.000,"['/m/07yv9', '/m/0k4j', '/t/dd00134']",True
FxRGRQTiYD8, 260.000, 270.000,['/m/0c3f7m'],True
RoNYn9QJd4s, 170.000, 180.000,['/m/0btp2'],True
zEw7ILb2E9c, 30.000, 40.000,"['/m/07r04', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00067', '/t/dd00134']",True
0mUvqa3H73c, 4.000, 14.000,"['/m/01bjv', '/m/07yv9']",True
SXVkY579u1c, 180.000, 190.000,"['/m/06d_3', '/m/07jdr', '/m/09x0r']",True
8SRZkmwrW4g, 10.000, 20.000,"['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9']",True
XGEecZOj5wU, 30.000, 40.000,"['/m/030rvx', '/m/0c3f7m']",True
0DefiYiEF4E, 19.000, 29.000,"['/m/04rlf', '/m/07yv9', '/m/09x0r', '/m/0gvgw0']",True
R54ya14ySXc, 17.000, 27.000,"['/m/09x0r', '/t/dd00129']",True
72_2OLMBOcc, 1.000, 11.000,"['/m/07r04', '/m/07yv9', '/m/0k4j']",False
1ekcbqq8cDc, 130.000, 140.000,"['/m/01kcd', '/m/04fq5q', '/m/04rlf', '/m/04szw']",True
TveGcg-tuZg, 70.000, 80.000,"['/m/03kmc9', '/m/0dgbq']",True
7aWmQQyp93k, 200.000, 210.000,"['/m/0199g', '/m/09x0r']",False
0XDocCvLoiU, 30.000, 40.000,"['/m/012f08', '/m/07yv9', '/m/0k4j', '/t/dd00134']",True
M1UC-92YHyM, 30.000, 40.000,"['/m/0284vy3', '/m/04zmvq']",True
W5Fw5vARCeU, 0.000, 10.000,"['/m/04rlf', '/m/07q6cd_', '/m/09x0r']",False
CKirAuE6Fmk, 30.000, 40.000,"['/m/09x0r', '/m/0jbk', '/t/dd00129']",False
dOlcYA1Jt1g, 360.000, 370.000,"['/m/0199g', '/m/07yv9', '/t/dd00128']",True
