yt_id,start_seconds,end_seconds,positive_labels
8WdzXoYHk6Q, 3.000, 13.000,['/m/0gy1t2s']
ppeNCccxk8o, 2.000, 12.000,['/m/04gxbd']
w0ayE56jl4s, 30.000, 40.000,"['/m/01g50p', '/m/07jdr', '/m/07yv9', '/t/dd00128']"
Wtfk1XrPHB8, 0.000, 10.000,"['/m/07rknqz', '/m/07yv9', '/m/0ltv']"
Z79aZuLLPkA, 50.000, 60.000,"['/m/01y3hg', '/m/09x0r']"
jR3A-ROs7bk, 30.000, 40.000,['/t/dd00134']
IqaBgji3nGY, 30.000, 40.000,"['/m/04rlf', '/m/09x0r']"
WAz5gV1IYtY, 40.000, 50.000,['/m/07rknqz']
mREvCjLvku0, 30.000, 40.000,['/m/02fs_r']
bC2wxTOfl-I, 10.000, 20.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']"
iKivwyKB05k, 100.000, 110.000,['/m/02mfyn']
nJaA3VlgERs, 30.000, 40.000,['/m/04rlf']
BPwTSezK_6c, 18.000, 28.000,"['/m/02mk9', '/m/07pb8fc', '/m/07yv9', '/t/dd00066', '/t/dd00130']"
-Nwaohj00G4, 30.000, 40.000,"['/m/07yv9', '/m/0gvgw0', '/m/0k4j']"
nooIv5jYn9o, 0.000, 5.000,['/m/06_fw']
y07w_EPqB6w, 30.000, 40.000,"['/m/02rhddq', '/m/07r04', '/m/07yv9']"
g_raRMKTTC4, 0.000, 10.000,"['/m/0395lw', '/m/04rlf', '/m/0gy1t2s']"
PxfbIqahiLY, 6.000, 16.000,"['/m/04rlf', '/m/09x0r']"
oXH9FqbO8mQ, 10.000, 20.000,"['/m/012f08', '/m/07r04', '/m/07yv9']"
pp_vgv_7ocg, 470.000, 480.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']"
yuMevyqXMMU, 90.000, 100.000,"['/m/03kmc9', '/m/0dgbq']"
6t4jJWyj1Bc, 30.000, 40.000,"['/m/01bjv', '/m/09x0r']"
EuqHOum2oFg, 140.000, 150.000,"['/m/06_fw', '/t/dd00128']"
jESf_UEKLlA, 40.000, 50.000,['/m/06_fw']
cVxB9qJJE9w, 0.000, 10.000,"['/m/06d_3', '/m/07jdr', '/m/07yv9', '/m/09x0r', '/t/dd00048']"
VHYxa5klYHw, 3.000, 13.000,['/m/02fs_r']
qQyWwBlglRY, 5.000, 15.000,"['/m/028v0c', '/m/07yv9', '/m/0912c9', '/t/dd00129']"
Lk8FPwaWV9U, 70.000, 80.000,"['/m/07yv9', '/m/0btp2', '/m/0k4j']"
NvP8Kkj3aFA, 30.000, 40.000,"['/m/07yv9', '/m/0912c9', '/m/09x0r', '/t/dd00128']"
8oU1p1TZPAc, 70.000, 80.000,"['/m/012f08', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00128']"
QFNJkdI6PrA, 30.000, 40.000,"['/m/04rlf', '/m/09x0r']"
LXw-qNDtxSA, 30.000, 40.000,"['/m/012f08', '/m/07yv9', '/m/0btp2', '/m/0k4j']"
0u3q5SNiBUs, 130.000, 140.000,"['/m/04rlf', '/m/04szw', '/m/0l14_3']"
2wFkEU5ox5o, 29.000, 39.000,"['/m/07jdr', '/m/07yv9', '/m/0912c9', '/t/dd00128']"
3x6vyc-47B8, 30.000, 40.000,"['/m/0199g', '/m/07yv9']"
mHig-h2K2-w, 480.000, 490.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j', '/m/0ltv', '/t/dd00128', '/t/dd00134']"
lZlEwN4ume0, 0.000, 10.000,"['/m/04rlf', '/m/0gy1t2s']"
3dNKTNK-ejs, 30.000, 40.000,"['/m/02mk9', '/t/dd00066']"
yU7EWclY4eQ, 470.000, 480.000,"['/m/09x0r', '/m/0c3f7m']"
Q1pr8B0OPqY, 30.000, 40.000,"['/m/01g50p', '/m/07jdr', '/m/07yv9', '/t/dd00128']"
gNyDCi1tolQ, 180.000, 190.000,"['/m/07qv_d5', '/m/09x0r', '/t/dd00128']"
6RcxitW4w1U, 20.000, 30.000,"['/m/07rknqz', '/m/07yv9', '/m/0k4j', '/m/0ltv']"
Pn1WZ25lqME, 80.000, 90.000,"['/m/03kmc9', '/m/0dgbq']"
kkiVhoMks0o, 70.000, 80.000,"['/m/02mk9', '/m/04rlf']"
kRAdTIWtoC4, 50.000, 60.000,"['/m/09x0r', '/t/dd00129']"
n5_VVrV2x1M, 200.000, 210.000,"['/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00048']"
5TOvRxAlEDo, 30.000, 40.000,"['/m/07yv9', '/m/0gvgw0']"
B6a1zCQ9a3M, 30.000, 40.000,"['/m/02mk9', '/t/dd00067']"
i-cE899rXLo, 30.000, 40.000,"['/m/06h7j', '/m/09x0r', '/t/dd00128']"
J1kAKMeULF8, 500.000, 510.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00048']"
BW2t4vRChAI, 30.000, 40.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']"
f0yxEr3wBuI, 40.000, 50.000,"['/m/012f08', '/m/07yv9', '/m/0912c9', '/m/0k4j']"
77bRcIdLuT0, 30.000, 40.000,"['/m/03kmc9', '/m/07pp_mv']"
EytHGXgmYzI, 0.000, 6.000,"['/m/04rlf', '/m/09x0r']"
yyXQa4yOcrk, 100.000, 110.000,"['/m/012f08', '/m/02mk9', '/m/07yv9', '/m/0k4j']"
v1oj3bIORwc, 0.000, 10.000,"['/m/01bjv', '/m/0284vy3', '/m/07qv_d5', '/m/07yv9', '/m/0912c9']"
8BIYFtRuCt8, 60.000, 70.000,"['/m/04rlf', '/m/06_fw']"
oO4D-XI5oM0, 80.000, 90.000,"['/m/03kmc9', '/m/0dgbq']"
llgww7ChlJI, 30.000, 40.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr', '/t/dd00048']"
bJKqqiKxaYA, 110.000, 120.000,['/m/02mfyn']
-6n82E5zyuY, 70.000, 80.000,"['/m/01x3z', '/m/046dlr', '/m/07pp_mv']"
DznAb7QGT60, 2.000, 12.000,"['/m/07yv9', '/m/09x0r', '/m/0gvgw0', '/m/0k4j']"
HEg0t9Bpgc0, 110.000, 120.000,"['/m/012f08', '/m/03cl9h', '/m/07yv9']"
9vN-wNSmwIE, 260.000, 270.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/m/09x0r']"
xHCLDYjhc7s, 40.000, 50.000,"['/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']"
BwCdiMGPQNw, 40.000, 50.000,['/m/02mfyn']
AcO38gxUdoo, 30.000, 40.000,"['/m/012f08', '/m/07rknqz', '/m/07yv9', '/m/0k4j']"
nCWUE_CyLwc, 70.000, 80.000,"['/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07qv_d5', '/m/07yv9', '/m/0912c9']"
-7rZwMK6uSs, 70.000, 80.000,"['/m/04_sv', '/m/07yv9', '/m/09x0r']"
LTXFkd_VuGw, 200.000, 210.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00128']"
2_6jiYrY1qU, 190.000, 200.000,"['/m/0k4j', '/m/0ltv']"
Y58rHwHgV7Y, 90.000, 100.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']"
2hERcFiJUBY, 80.000, 90.000,"['/m/07r04', '/m/07yv9', '/t/dd00128']"
kLaJlD5t4q0, 0.000, 9.000,['/m/0gy1t2s']
hOiGqU4KQFA, 10.000, 20.000,"['/m/01x3z', '/m/046dlr', '/m/0gy1t2s']"
3ZR573JL2r4, 80.000, 90.000,"['/m/01g50p', '/m/04zmvq', '/m/07jdr', '/m/07yv9']"
U3-gVIjCA6I, 10.000, 20.000,"['/m/07rknqz', '/m/07yv9', '/m/0k4j']"
B1q-WN17T9Q, 10.000, 20.000,['/m/04gxbd']
gB40-dkgnv4, 0.000, 10.000,"['/m/0284vy3', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9']"
sEprKHm8Sj8, 90.000, 100.000,"['/m/07rknqz', '/m/07yv9', '/m/0h9mv', '/m/0ltv']"
2F-kJinx4-c, 140.000, 150.000,"['/m/07rknqz', '/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00128']"
-uFjmauWCcQ, 30.000, 40.000,"['/m/012f08', '/m/07yv9', '/m/0k4j']"
NrXxWTDAkAc, 10.000, 20.000,"['/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0ltv']"
cnd8AwLHUMM, 170.000, 180.000,"['/m/04_sv', '/m/04rlf', '/m/07yv9']"
obn-rjc-60I, 30.000, 40.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j']"
NHF75sJ5A6M, 30.000, 40.000,"['/m/0199g', '/m/04rlf']"
N2kpNON2YxY, 10.000, 20.000,"['/m/07pp_mv', '/m/0c3f7m']"
eRclX9l0F_c, 150.000, 160.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
U9SNz04i5z8, 490.000, 500.000,"['/m/01bjv', '/m/07yv9']"
KD9raQxaBfE, 20.000, 30.000,"['/m/06_fw', '/t/dd00129']"
8XfqFkvyt7w, 30.000, 40.000,"['/m/02mk9', '/m/07pb8fc', '/m/07q2z82', '/m/07yv9', '/t/dd00066']"
9YzYmrvtis4, 30.000, 40.000,"['/m/02mk9', '/m/04229', '/m/07q2z82', '/m/07yv9', '/m/0k5j']"
0VfatUHW0d0, 24.000, 34.000,"['/m/04_sv', '/m/07yv9']"
wXOFKhFP8Zk, 30.000, 40.000,"['/m/030rvx', '/m/07qwdck', '/m/09x0r']"
uUXDACKxRJA, 150.000, 160.000,['/m/02mfyn']
r6Se7wHHs-w, 130.000, 140.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']"
DLPlXuZpyTU, 160.000, 170.000,"['/m/0284vy3', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00129']"
tzrmR54FAC0, 390.000, 400.000,"['/m/07yv9', '/m/0k4j']"
mbIQIP0-VP0, 0.000, 10.000,"['/m/07rknqz', '/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']"
LOWGk5h8QrM, 110.000, 120.000,"['/m/01g50p', '/m/04zmvq', '/m/07jdr', '/m/07yv9', '/m/09x0r', '/t/dd00129']"
zXn1UypXfNs, 500.000, 510.000,"['/m/06d_3', '/m/07jdr']"
b3K1-ylo4SI, 220.000, 230.000,"['/m/07r04', '/m/07yv9', '/m/0k4j', '/m/0ltv']"
jfyGDGz0yhk, 310.000, 320.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr', '/t/dd00048']"
nJGsmE9F6O8, 30.000, 40.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']"
q2zzPV25WW8, 50.000, 60.000,"['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/07jdr']"
1uMkgVRURSg, 70.000, 80.000,['/m/02mfyn']
QN1Gx_5ERpE, 380.000, 390.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00129']"
0gFqHhxenVg, 10.000, 20.000,"['/m/012f08', '/m/07q2z82', '/m/07r04', '/m/07yv9']"
j0LKRz8bR_A, 30.000, 40.000,"['/m/07yv9', '/m/0gvgw0']"
PIdcZV3BNHU, 10.000, 20.000,"['/m/03cl9h', '/m/04rlf']"
xg96oIUx-PE, 460.000, 470.000,"['/m/03cl9h', '/m/04rlf', '/m/07yv9', '/m/09x0r']"
-Acjd39CmCI, 30.000, 40.000,"['/m/07yv9', '/m/0gvgw0']"
27ufdNOUDjQ, 0.000, 6.000,['/m/030rvx']
9BPEn66fYd0, 30.000, 40.000,"['/m/07r04', '/m/07yv9', '/m/09x0r']"
oBIHoYzYujo, 30.000, 40.000,['/m/0199g']
jhnHMLTKviU, 30.000, 40.000,"['/m/04rlf', '/m/06_fw', '/t/dd00126']"
at91w8sDf_s, 30.000, 40.000,['/m/04rlf']
Ty9mXNA9NJ0, 140.000, 150.000,"['/m/04zmvq', '/m/07jdr', '/m/07yv9', '/m/09x0r', '/t/dd00129']"
PNf6fQZXiW8, 30.000, 40.000,"['/m/030rvx', '/m/09x0r']"
ZQBalQ_YmsU, 420.000, 430.000,"['/m/02fs_r', '/m/09x0r']"
xditiTGlwYg, 50.000, 60.000,"['/m/0195fx', '/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']"
vssW8CAh8gA, 20.000, 30.000,"['/m/01g50p', '/m/0284vy3', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9']"
urfTG1yFlYQ, 0.000, 7.000,"['/m/0912c9', '/t/dd00125']"
UKNp9trdNlE, 190.000, 200.000,"['/m/02mk9', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00130']"
jxptzo-XrBM, 90.000, 100.000,"['/m/09x0r', '/m/0c3f7m']"
Kt4jkpUI8VU, 2.000, 12.000,"['/m/04rlf', '/m/09x0r']"
JThDvQBA9m8, 30.000, 40.000,"['/m/01y3hg', '/m/04rlf', '/m/09x0r']"
XZzXjiwfyoE, 70.000, 80.000,"['/m/04_sv', '/m/07yv9', '/m/0ltv']"
loa3ZYvyaNk, 180.000, 190.000,"['/m/09x0r', '/m/0c3f7m']"
V0H1J5Umung, 10.000, 20.000,"['/m/09x0r', '/m/0c3f7m']"
nuK5KnhoziE, 300.000, 310.000,"['/m/012f08', '/m/01bjv', '/m/04gxbd', '/m/07yv9']"
Kgo2J4eX2nA, 60.000, 70.000,"['/m/04rlf', '/m/06_fw']"
349WTlzw8KA, 530.000, 540.000,"['/m/07qv_d5', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
zzYF2KxVNXM, 150.000, 160.000,"['/m/03kmc9', '/m/0dgbq']"
zmewi2zKfN8, 60.000, 70.000,"['/m/03cl9h', '/m/07yv9', '/m/09x0r']"
s3sqZ45w2-o, 480.000, 490.000,"['/m/015lz1', '/m/04rlf', '/m/0glt670']"
Tao8jDafrxs, 450.000, 460.000,"['/m/09x0r', '/m/0c3f7m']"
DaWUfftBQVU, 180.000, 190.000,"['/m/02fs_r', '/m/09x0r']"
qFS0_PWCCU4, 20.000, 30.000,"['/m/07yv9', '/m/0btp2']"
zODYixzm5vI, 20.000, 30.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j', '/m/0ltv', '/t/dd00134']"
HqJovvOVk2c, 230.000, 240.000,"['/m/04rlf', '/m/04szw', '/m/05148p4', '/m/0l14qv']"
N83H60SuP9w, 200.000, 210.000,"['/m/07rknqz', '/m/07yv9', '/m/0k4j', '/m/0ltv']"
XEBvStEPbLk, 140.000, 150.000,"['/m/02rhddq', '/m/07r04', '/m/07yv9', '/t/dd00128']"
bArctlAlgF0, 30.000, 40.000,"['/m/04rlf', '/m/09x0r']"
Arl4LUy6jA8, 30.000, 40.000,"['/m/07yv9', '/m/0gvgw0']"
X4pftboLYQA, 340.000, 350.000,"['/m/0199g', '/m/06h7j', '/m/09x0r', '/m/0ytgt']"
rkvyGaFOFUQ, 21.000, 31.000,"['/m/04_sv', '/m/07yv9', '/m/0912c9']"
9yNJTKsClJU, 30.000, 40.000,"['/m/01kcd', '/m/02bxd', '/m/04rlf', '/m/07qv_d5', '/m/09x0r']"
fmdk4FkZVbo, 0.000, 10.000,['/m/02fs_r']
mYpQQGbQfdo, 30.000, 40.000,"['/m/07yv9', '/m/09x0r', '/m/0gvgw0']"
fGseCJ2AZlg, 50.000, 60.000,"['/t/dd00048', '/t/dd00128']"
H6H3B1LLWw8, 440.000, 450.000,['/m/0284vy3']
NP16Xa3_he0, 10.000, 20.000,"['/m/09x0r', '/t/dd00129']"
QNwAZPzLtmA, 50.000, 60.000,"['/m/03kmc9', '/m/0dgbq']"
LeBlzKRMM7I, 0.000, 10.000,['/m/0gy1t2s']
ov_ekVQBAnM, 0.000, 10.000,"['/m/015lz1', '/m/04rlf']"
ZU4sOMVKb1k, 440.000, 450.000,"['/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0h9mv', '/m/0ltv']"
m6H2R1xx53E, 7.000, 17.000,"['/m/07qv_d5', '/m/09x0r']"
DTHKOdedcIA, 70.000, 80.000,"['/m/07q2z82', '/m/07yv9', '/m/0k4j', '/m/0ltv']"
q1VBPA2YFt4, 0.000, 10.000,['/m/02mfyn']
NnaXQ25eMvQ, 10.000, 20.000,"['/m/04_sv', '/m/07yv9', '/m/0k4j', '/t/dd00128']"
ETxXgrdZYoA, 300.000, 310.000,"['/m/01y3hg', '/m/09x0r']"
4hSZjooCQhg, 30.000, 40.000,"['/m/07r04', '/m/07yv9', '/m/0gvgw0']"
Bou54QBgIYw, 30.000, 40.000,"['/m/012f08', '/m/03cl9h', '/m/04rlf', '/m/07yv9']"
bZimQPmYxcw, 10.000, 20.000,['/m/02fs_r']
DLLJsPGJph4, 250.000, 260.000,"['/m/02mk9', '/m/09x0r']"
-giPOJlQ9WU, 30.000, 40.000,"['/m/07rknqz', '/m/07yv9', '/m/0k4j']"
rPL-EKdzP0s, 200.000, 210.000,"['/m/07qv_d5', '/m/09x0r']"
ienL0f5zEe4, 190.000, 200.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00048']"
Lbhm_e3DQo0, 210.000, 220.000,"['/m/015lz1', '/m/02w4v']"
CJXNdudcJrs, 30.000, 40.000,"['/m/03kmc9', '/m/0dgbq']"
_Wv4P4JjjgE, 470.000, 480.000,"['/m/01m4t', '/m/02fs_r', '/m/09x0r']"
ASqPH436kTo, 0.000, 10.000,"['/m/02mk9', '/m/02rhddq', '/m/07yv9', '/m/0k4j']"
2-BVDU447y4, 17.000, 27.000,"['/m/07r04', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
lc9AGuY9YyA, 30.000, 40.000,"['/m/030rvx', '/m/09x0r']"
JqdqjDIJ_90, 20.000, 30.000,"['/m/012f08', '/m/07rqsjt', '/m/07yv9', '/m/0k4j']"
eQia-nFW8Gc, 0.000, 9.000,"['/m/02rhddq', '/m/07r04', '/m/07yv9']"
EFSKwgBbYXc, 30.000, 40.000,"['/m/04rlf', '/m/07sbbz2', '/m/0ggx5q', '/t/dd00035']"
WFdpQCtpBB4, 30.000, 40.000,"['/m/04zmvq', '/m/06d_3', '/m/07jdr']"
umP1UKevcNE, 25.000, 35.000,"['/m/01y3hg', '/m/0c3f7m']"
GBjD1ptGbZQ, 0.000, 10.000,"['/m/012f08', '/m/02mk9', '/m/07pb8fc', '/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00066']"
x4-HU8lQEcs, 140.000, 150.000,"['/m/015lz1', '/m/04rlf']"
IS0WtJXEayk, 30.000, 40.000,['/m/04fq5q']
fR-y8HTD1kc, 30.000, 40.000,"['/m/04rlf', '/m/09x0r', '/m/0g6b5', '/t/dd00128']"
tCEoFIfLMHA, 10.000, 20.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/m/0912c9']"
7803OllApk8, 50.000, 60.000,['/m/07pp_mv']
HWSw7Ymk2ZU, 20.000, 30.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']"
QgQYBp-8kA4, 50.000, 60.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr', '/t/dd00048']"
Heh1S4uHFOY, 70.000, 80.000,"['/m/012f08', '/m/04_sv', '/m/07yv9']"
CSoVqhRb7p4, 2.000, 12.000,"['/m/01bjv', '/m/07yv9', '/m/09x0r']"
EsG-jdDMp8o, 30.000, 40.000,"['/m/04rlf', '/m/09x0r', '/m/0gy1t2s']"
4x6fZqvHfC8, 30.000, 40.000,"['/m/02mk9', '/m/07yv9', '/t/dd00066', '/t/dd00130']"
OWK9Kt_UN0c, 30.000, 40.000,"['/m/09x0r', '/t/dd00134']"
hiI17UjeWkw, 0.000, 10.000,"['/m/0395lw', '/m/0gy1t2s']"
RWOAY2NNnnU, 260.000, 270.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']"
dSvvb42_Ops, 30.000, 40.000,"['/m/04fq5q', '/m/09x0r']"
IZhiA0OGa5Y, 110.000, 120.000,"['/m/07rknqz', '/m/07yv9', '/m/0ltv']"
35ZTXtUDYBE, 30.000, 40.000,['/m/07r04']
i05M1w88PBw, 100.000, 110.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/m/09x0r']"
XsBhAMITDCQ, 30.000, 40.000,['/m/02mfyn']
yaiqp2LAp4A, 80.000, 90.000,"['/m/09x0r', '/t/dd00125', '/t/dd00128', '/t/dd00129']"
P627wfB2mYw, 0.000, 10.000,"['/m/07r04', '/m/07yv9']"
c8y-ia_vNx8, 0.000, 10.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv']"
9pX2FDxOm1Y, 0.000, 10.000,"['/m/04rlf', '/m/09x0r', '/m/0btp2']"
fcnDBEQaJ8k, 80.000, 90.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07rwm0c', '/t/dd00048']"
_AOCAJ3TOV0, 230.000, 240.000,"['/m/07rknqz', '/m/07yv9', '/m/0ltv']"
8_CB_4UTfU8, 14.000, 24.000,"['/m/02rhddq', '/m/07r04', '/m/07yv9']"
TDf_erjELb8, 70.000, 80.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
tcNcTp78Ov0, 280.000, 290.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/t/dd00048']"
wVFvpDcKTNQ, 290.000, 300.000,"['/m/01g50p', '/m/0284vy3', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9']"
1zDcIMiEM18, 0.000, 10.000,"['/m/07rknqz', '/m/07yv9', '/m/0k4j', '/t/dd00134']"
MpO8vTK40yQ, 30.000, 40.000,"['/m/015lz1', '/m/018j2', '/m/01lyv', '/m/04rlf']"
Pa-ohtJFzAM, 30.000, 40.000,"['/m/07r04', '/m/07yv9', '/m/09x0r']"
Fy4N_0xD3_c, 30.000, 40.000,"['/m/01bjv', '/m/07yv9', '/m/09x0r']"
38ktMmVHJHs, 0.000, 10.000,"['/m/07yv9', '/m/0h9mv', '/m/0k4j', '/t/dd00128']"
XohMiEQ8Kvc, 50.000, 60.000,"['/m/04_sv', '/m/07yv9', '/m/09x0r', '/m/0h9mv']"
zbeBikc3Qt8, 30.000, 40.000,"['/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0h9mv', '/m/0ltv']"
5Sg3KpPzHyY, 30.000, 40.000,['/m/04rlf']
OKQ2nmb-eSo, 30.000, 40.000,['/m/09x0r']
6cX2K0UTgjU, 540.000, 550.000,"['/m/05x_td', '/m/07qv_d5', '/m/0912c9', '/m/09x0r']"
R6zf3a_Vlp0, 90.000, 100.000,"['/m/01bjv', '/m/07yv9', '/m/0btp2', '/m/0k4j']"
eeseEqIR2QA, 350.000, 360.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']"
uYfn-n9ylVQ, 150.000, 160.000,['/m/0gy1t2s']
qsrBwyB-zOs, 10.000, 20.000,"['/m/07rknqz', '/m/07yv9', '/m/0k4j', '/m/0ltv']"
N4EPr8gDIIQ, 30.000, 40.000,['/m/02mfyn']
d5Jo4AdRUIU, 30.000, 40.000,"['/m/06d_3', '/m/07jdr', '/m/07yv9', '/m/09x0r']"
TLkcwb4ykZY, 40.000, 50.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv']"
gkH_Zxasn8o, 40.000, 50.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr', '/t/dd00048']"
egnVOyOCgUg, 230.000, 240.000,"['/m/015lz1', '/m/04rlf']"
L6GLUMUJn3A, 0.000, 6.000,['/m/07pp_mv']
yVjivgsU2aA, 10.000, 20.000,"['/m/012f08', '/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0h9mv', '/m/0k4j', '/m/0ltv']"
HQ6OuTXjz4Y, 20.000, 30.000,['/t/dd00048']
IPP2G8yOYEQ, 0.000, 10.000,"['/m/02rhddq', '/m/07r04', '/m/07yv9', '/t/dd00128']"
efcfgy2Up6g, 520.000, 530.000,"['/m/0199g', '/m/0gy1t2s']"
_r7bd-qwOnA, 100.000, 110.000,"['/m/04rlf', '/m/09x0r', '/m/0btp2']"
HVcN-msRRcA, 130.000, 140.000,"['/m/03mb9', '/m/04rlf', '/m/0912c9', '/m/09x0r']"
_mroZHtnqsM, 250.000, 260.000,"['/m/01y3hg', '/m/09x0r', '/t/dd00125']"
xNooW2kWexI, 180.000, 190.000,"['/m/09x0r', '/m/0h0rv', '/t/dd00129']"
CgvF2UF3V5c, 30.000, 40.000,"['/m/09x0r', '/t/dd00129']"
ABkrpc2QV7Y, 20.000, 30.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07rwm0c', '/t/dd00048']"
5EbJQCFom8o, 70.000, 80.000,"['/m/030rvx', '/m/0c3f7m']"
alBHFyLhqvc, 30.000, 40.000,"['/m/09x0r', '/t/dd00128']"
PGxSj7XJh3Y, 80.000, 90.000,"['/m/04rlf', '/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']"
uMQcnMVPcX4, 30.000, 40.000,['/m/09x0r']
zZ2bzdwY-6M, 270.000, 280.000,"['/m/04rlf', '/m/0k4j', '/m/0ltv']"
ZV-GZ-gXgGc, 330.000, 340.000,"['/m/09x0r', '/t/dd00128']"
3g2zkn4y1N8, 180.000, 190.000,"['/m/03kmc9', '/m/0dgbq']"
r5rbbE_VRm0, 310.000, 320.000,"['/m/0199g', '/m/09x0r']"
CUSOu8tpO8w, 30.000, 40.000,['/m/0btp2']
2ALmAHaOdHw, 30.000, 40.000,"['/m/015lz1', '/m/015vgc', '/m/028sqc', '/m/04rlf', '/m/0ggq0m']"
IP76iz_I2hc, 160.000, 170.000,"['/m/04gxbd', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
Gzy-0Z3TRKQ, 50.000, 60.000,['/m/0btp2']
P3OU6c8VEhI, 280.000, 290.000,"['/m/012f08', '/m/02mk9', '/m/07yv9', '/m/096m7z']"
9YrRYVrMXAs, 10.000, 20.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']"
7xzymnDUH5M, 250.000, 260.000,['/m/07pp_mv']
g88aSmTjGEY, 20.000, 30.000,"['/m/03cl9h', '/m/04rlf', '/m/09x0r']"
wkIh29FnEeQ, 4.000, 14.000,['/m/030rvx']
4PjxfZ21z3w, 40.000, 50.000,"['/m/012f08', '/m/07yv9', '/m/0btp2', '/m/0k4j']"
EIEJ8_Fd1sk, 260.000, 270.000,"['/m/07rknqz', '/m/07yv9', '/m/0k4j', '/m/0ltv']"
CvZQ9K5wJxQ, 30.000, 40.000,"['/m/01bjv', '/m/07yv9', '/m/09x0r']"
Is8HRtdc1WU, 0.000, 10.000,"['/m/03kmc9', '/m/0dgbq']"
JXmBrD4b4EI, 30.000, 40.000,"['/m/0199g', '/m/04rlf', '/m/07yv9']"
z61vdM-fPnM, 0.000, 8.000,['/m/0912c9']
tvF0I72gfCQ, 6.000, 16.000,"['/m/04rlf', '/m/09x0r']"
DBoAoUZG4DU, 30.000, 40.000,"['/m/03kmc9', '/m/0dgbq']"
xZwujMgqoxs, 330.000, 340.000,"['/m/06_fw', '/m/09x0r']"
Fdk-eNWT9wo, 210.000, 220.000,"['/m/0140xf', '/m/015lz1', '/m/04rlf']"
