yt_id,start_seconds,end_seconds,positive_labels
-jnQgpHubNI, 30.000, 40.000,"['/m/012n7d', '/m/07yv9', '/m/09x0r']"
-k6p9n9y22Q, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
-kUnVTTuBQY, 400.000, 410.000,"['/m/012f08', '/m/012ndj', '/m/07r04', '/m/07yv9']"
-kr4SUjnm88, 29.000, 39.000,"['/m/012f08', '/m/012n7d', '/m/07yv9']"
-l-DEfDAvNA, 30.000, 40.000,"['/m/04qvtq', '/m/09x0r', '/t/dd00134']"
-lD6JjluyWU, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
-lWs7_49gss, 30.000, 40.000,"['/m/034srq', '/m/04qvtq']"
-lhnhB4rbGw, 3.000, 13.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/m/09x0r']"
-lyPnABQhCI, 30.000, 40.000,"['/m/012n7d', '/m/07yv9']"
-mwA4XS2DZM, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9']"
-nPhg6Eu4b4, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
-npJ2J2xrJU, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
-oCvKmNbhl0, 100.000, 110.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
-oEGuMg8hT4, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
-od8LQAVgno, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
-pVEgzu95Nc, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
-paRn4bn8Pg, 30.000, 40.000,"['/m/012f08', '/m/03j1ly', '/m/03kmc9', '/m/07yv9']"
-plNJuHkxYg, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
-prMisTi8Eg, 7.000, 17.000,"['/m/03j1ly', '/m/07yv9', '/m/09x0r']"
-pvaJ4DwtRg, 3.000, 13.000,"['/m/012ndj', '/m/02mk9', '/m/03j1ly', '/m/07pb8fc', '/m/07q2z82', '/m/07yv9', '/t/dd00066']"
-qKRKDTbt4c, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r']"
-q_H846XdLg, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
-rkJeBBmiTQ, 60.000, 70.000,['/m/04qvtq']
-rs7FPxzc6w, 8.000, 18.000,"['/m/03j1ly', '/m/04qvtq', '/m/07yv9']"
-s407wi2EyM, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly']"
-sJn3uUxpH8, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
-sfn1NDHWJI, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
-tNY52AGVWs, 20.000, 30.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
-tWd3jMXGPo, 30.000, 40.000,['/m/012ndj']
-tb1M-QeCjI, 20.000, 30.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
-u8XTnRF0pE, 70.000, 80.000,"['/m/04qvtq', '/m/09x0r', '/t/dd00125']"
-uD_w-t4T2Q, 230.000, 240.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
-uj-BZjltCY, 0.000, 10.000,"['/m/03kmc9', '/m/04qvtq', '/m/09x0r']"
-vE4AKVHgGY, 0.000, 9.000,"['/m/012ndj', '/m/07yv9', '/m/0k4j']"
-vKtl3i6Ioc, 150.000, 160.000,"['/m/012ndj', '/m/04rlf', '/m/09x0r']"
-vWpVrlwnvI, 70.000, 80.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
-veH_KfKiyI, 130.000, 140.000,['/m/04qvtq']
-w-9yF465IY, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
-wNIAV8zGfE, 30.000, 40.000,"['/m/03j1ly', '/m/09x0r']"
-wjMEQEpN9s, 9.000, 19.000,['/m/012ndj']
-woquFRnQk8, 16.000, 26.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
-x8HgXnpf0s, 0.000, 10.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
-yGElLHdkEI, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
-yGUWBenPKI, 30.000, 40.000,"['/m/012ndj', '/m/07r04', '/m/07yv9', '/m/09x0r']"
-yPSgCn9AWo, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
-z8jsgl3iHE, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
-zep41ugJvI, 260.000, 270.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/m/09x0r']"
0-GwhJ5Rfh0, 30.000, 40.000,"['/m/02mk9', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
0-vcLH45brE, 30.000, 40.000,['/m/012n7d']
0012y1s1bJI, 350.000, 360.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
00H_s-krtg8, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
01BVoCaYsaI, 40.000, 50.000,['/m/04qvtq']
02-5FpksR4U, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
02Ay01wlhbY, 0.000, 9.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
02u3P99INjs, 8.000, 18.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
03BwHcWTmCM, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
03ikEZjMYpg, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/m/09x0r']"
04xrg4ZEU-A, 10.000, 20.000,"['/m/012f08', '/m/012n7d', '/m/07yv9', '/m/0k4j']"
0544zFBjNpI, 0.000, 10.000,"['/m/012ndj', '/m/03j1ly', '/m/09x0r', '/t/dd00128']"
06RreMb5qbE, 0.000, 10.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
06_z9D9PemI, 30.000, 40.000,"['/m/012ndj', '/m/0k4j']"
06xI8AaaHYQ, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
082Xop2Twaw, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
089a2UWj08U, 10.000, 20.000,"['/m/012f08', '/m/012ndj', '/m/07r04', '/m/07yv9', '/m/09x0r', '/m/0btp2']"
08bVSqAKJiM, 60.000, 70.000,"['/m/02mfyn', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
09KQtcTRE8o, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq']"
09dzay_jgNs, 30.000, 40.000,"['/m/012f08', '/m/04qvtq', '/m/07yv9', '/m/0k4j']"
09mLJftOYsc, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
09ullHbByoo, 30.000, 40.000,['/m/04qvtq']
0A7mo400N0Q, 0.000, 10.000,['/m/04qvtq']
0B2C5qjHuwI, 40.000, 50.000,"['/m/04qvtq', '/m/04rlf']"
0BgTyDPgN0U, 30.000, 40.000,"['/m/012ndj', '/m/07yv9', '/m/09x0r']"
0C_OWfuixCI, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
0CkBWdYw4us, 21.000, 31.000,['/m/012ndj']
0DQf9PV9U2M, 40.000, 50.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
0DUjd7oRW20, 0.000, 8.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
0Dw2vN-ildM, 11.000, 21.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']"
0EPK7Pv_lbE, 30.000, 40.000,"['/m/012n7d', '/m/04qvtq']"
0EfFEuQkzIM, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
0Etp5PgfyOU, 40.000, 50.000,['/m/012ndj']
0FeuJL-r8m4, 24.000, 34.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
0FjSx63WRNU, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
0FqZ-wKg69I, 20.000, 30.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
0Fv4lkRB-BM, 140.000, 150.000,"['/m/03kmc9', '/m/04qvtq', '/t/dd00128']"
0H_BS-FA-7E, 30.000, 40.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07yv9', '/m/0btp2']"
0IPF2trqbJQ, 14.000, 24.000,"['/m/012ndj', '/m/07yv9', '/m/0k4j']"
0KKo3j---_o, 0.000, 10.000,"['/m/012n7d', '/m/03kmc9', '/m/07yv9']"
0KUXbANy0M0, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r']"
0KdKx63QmMk, 120.000, 130.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r']"
0Kp0phOZ6m0, 20.000, 30.000,"['/m/012f08', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
0LZDVkBShCQ, 40.000, 50.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
0ML3norRr8o, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
0MPxeI2LAts, 110.000, 120.000,"['/m/012ndj', '/m/07r04', '/m/07yv9']"
0NbD6uE39xo, 260.000, 270.000,"['/m/012ndj', '/m/04rlf']"
0Nc83qBD8X8, 90.000, 100.000,['/m/04qvtq']
0OsZwHCkWaI, 13.000, 23.000,"['/m/04qvtq', '/m/09x0r']"
0R9xLmfL2ho, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
0StAomq47Hw, 150.000, 160.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
0SvSNVatkv0, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
0TDW_Zi0M9Q, 0.000, 10.000,"['/m/012ndj', '/m/03j1ly', '/m/04rlf', '/t/dd00128']"
0U44u2_7GcY, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
0UAUF4whi-A, 30.000, 40.000,"['/m/012ndj', '/m/02mk9', '/m/07r04', '/m/07yv9', '/t/dd00066']"
0UX7Cl2iJJs, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
0UYyB5EqrDU, 270.000, 280.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
0V0u08TZA_I, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
0VlXTRYdzcU, 16.000, 26.000,"['/m/012f08', '/m/03j1ly', '/m/03kmc9', '/m/07yv9', '/m/09x0r']"
0WWGckXNRZs, 8.000, 18.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9', '/m/09x0r']"
0X2QGz_QHXs, 40.000, 50.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
0XPvk1ZlkBc, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/07yv9']"
0Y98tzWJkjw, 140.000, 150.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/04qvtq', '/m/07r04', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
0YTvDKadO1M, 50.000, 60.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
0YXD5OGJPfc, 0.000, 8.000,"['/m/012ndj', '/m/03kmc9', '/m/0c1dj']"
0YZfMauT22g, 10.000, 20.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
0Z6RZtumRVs, 16.000, 26.000,"['/m/03kmc9', '/m/04qvtq']"
0_H3ceHAu_A, 60.000, 70.000,"['/m/04qvtq', '/m/04rlf', '/m/07yv9']"
0_aJlfGS4xM, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq']"
0aSsMpMfKGo, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq']"
0ajeNrLcgDo, 0.000, 10.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
0baDG4dhzqA, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
0bd_dglrw84, 0.000, 10.000,"['/m/04qvtq', '/m/04rlf']"
0bnVue36sUs, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
0cKGuChiIE8, 20.000, 30.000,"['/m/03j1ly', '/m/03kmc9']"
0cOGkwEnSXM, 40.000, 50.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
0dyfl-736FE, 30.000, 40.000,"['/m/012n7d', '/m/02mfyn', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
0ed_awVtuiM, 190.000, 200.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
0eq4AberCIY, 17.000, 27.000,"['/m/04qvtq', '/m/07yv9', '/m/0k4j']"
0fy834E0TkU, 30.000, 40.000,"['/m/012f08', '/m/012n7d', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
0h7cTrONhHc, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
0hL4PunIxpU, 30.000, 40.000,['/m/04qvtq']
0hL6qn2PfUA, 30.000, 40.000,"['/m/012f08', '/m/03j1ly', '/m/03kmc9', '/m/07yv9']"
0hOHsfCsl9k, 220.000, 230.000,"['/m/012n7d', '/m/03j1ly', '/m/09x0r', '/t/dd00129']"
0hm7a0S8bjc, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
0iKyruMo1JA, 90.000, 100.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
0iVM2GY3R_c, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
0jJY7j7nLnA, 310.000, 320.000,"['/m/012ndj', '/m/03j1ly', '/t/dd00128']"
0jS8QrZDNtY, 30.000, 40.000,"['/m/01bjv', '/m/03j1ly', '/m/07yv9', '/t/dd00128']"
0jd7Awisp2c, 70.000, 80.000,"['/m/012ndj', '/m/07yv9']"
0lCEcTqwsD8, 120.000, 130.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
0ljiRkYawcM, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq']"
0loWR805Dl0, 30.000, 40.000,['/m/012ndj']
0m--Qi8Yw4k, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9']"
0mti65axD8I, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq']"
0nRjUf5Dm8o, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq']"
0nVx-NkDH2k, 30.000, 40.000,['/m/04qvtq']
0nm88Gua72g, 20.000, 30.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
0og-bzSSVn8, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9']"
0ojTL4MmXjQ, 1.000, 11.000,"['/m/012ndj', '/m/07pb8fc', '/m/07q2z82', '/m/07r04', '/m/07yv9', '/m/09x0r']"
0pMmmz_4JG0, 140.000, 150.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
0pxGOdCrgyA, 0.000, 10.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
0q0VgLw-318, 0.000, 10.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
0q4FlUA0p7s, 150.000, 160.000,"['/m/04qvtq', '/m/09x0r']"
0qQrvxiuLYw, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
0qTClRxN6mY, 240.000, 250.000,['/m/012ndj']
0qzduT2AHmo, 20.000, 30.000,"['/m/012n7d', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00128']"
0rIniMa2vdQ, 28.000, 38.000,['/m/012ndj']
0rKDe5UNSlk, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/m/07yv9']"
0rdPzsSkzOU, 150.000, 160.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
0sFFFbdQ-6Y, 80.000, 90.000,"['/m/012ndj', '/m/03j1ly', '/m/0btp2']"
0sOZffoNx5s, 500.000, 510.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
0sn7OCnOX6k, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
0vC_cm4mv9I, 10.000, 20.000,"['/m/012n7d', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
0vKWXrc8PZo, 29.000, 39.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
0wjquFbwbWU, 15.000, 25.000,"['/m/04qvtq', '/m/07yv9']"
0xGdfGRJ_Is, 22.000, 32.000,['/m/012ndj']
0xbnKT0lTZY, 7.000, 17.000,"['/m/012f08', '/m/04qvtq', '/m/07yv9', '/m/0k4j', '/t/dd00134']"
0z__GM9MpnA, 50.000, 60.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
0zaoTSKR5eo, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
1-gDrMLZsso, 5.000, 15.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
1-hY6s1IMn4, 3.000, 13.000,"['/m/03kmc9', '/m/04qvtq']"
1-pcGVVn1qA, 320.000, 330.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
1-sQzM732IM, 30.000, 40.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
10R2yQUbKzc, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
10SZFHfWSz4, 10.000, 20.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
10yXy1PeMp8, 15.000, 25.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
11WmQflNK-c, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq']"
122yk4ri2nk, 30.000, 40.000,"['/m/012f08', '/m/03j1ly', '/m/03kmc9', '/m/07yv9', '/m/0k4j']"
12GKfoAB_-8, 30.000, 40.000,"['/m/03j1ly', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
12K4PFm6afY, 0.000, 10.000,"['/m/03kmc9', '/m/04qvtq', '/m/07yv9', '/m/0btp2', '/m/0k4j']"
12aXUfObwlY, 0.000, 10.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/04qvtq', '/m/07r04', '/m/07yv9']"
12fYNHlTyWc, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
12nWu7dc8CQ, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9']"
13J_WcKx3Qo, 60.000, 70.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
13N3DPa0lHU, 60.000, 70.000,"['/m/03j1ly', '/m/04qvtq']"
14jAozNsNsc, 1.000, 11.000,"['/m/04qvtq', '/m/07yv9', '/m/0k4j']"
166OA4wFvp8, 6.000, 16.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
16VIocddIcU, 40.000, 50.000,"['/m/03j1ly', '/m/03kmc9', '/m/04rlf', '/m/07yv9', '/t/dd00128']"
17UFnrXpmDA, 10.000, 20.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
18CkY6gw8Vk, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
18IpqzEBKtY, 90.000, 100.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
18MlV2iO1cQ, 110.000, 120.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
19_NbBoeg6Q, 90.000, 100.000,['/m/012ndj']
1APNTwNo65g, 0.000, 10.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
1AhXhPA17_4, 0.000, 9.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']"
1B_W2d795Hg, 570.000, 580.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
1C63oQk-vs4, 220.000, 230.000,"['/m/04qvtq', '/m/04rlf', '/m/09x0r']"
1CMFn84K6Mk, 80.000, 90.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
1D5PX9cSpUE, 40.000, 50.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/07r04', '/m/07yv9']"
1DX8zD1RHVE, 12.000, 22.000,"['/m/012f08', '/m/03j1ly', '/m/03kmc9', '/m/07yv9']"
1E3h5N6pFw0, 30.000, 40.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
1EziuZrqP1U, 20.000, 30.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
1FLljoxWRDI, 30.000, 40.000,['/m/012n7d']
1Fc9WqEgTe4, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
1HRCHKszOtY, 7.000, 17.000,"['/m/02mfyn', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
1J0_v85FioA, 21.000, 31.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
1JY9Z9fcd18, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']"
1K0Y5IjgHVo, 130.000, 140.000,"['/m/012f08', '/m/012ndj', '/m/05x_td', '/m/07r04', '/m/07yv9', '/m/09x0r']"
1K3z81pJGik, 30.000, 40.000,"['/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r']"
1KD0P2R1EN4, 10.000, 20.000,"['/m/012f08', '/m/012n7d', '/m/03j1ly', '/m/07yv9', '/m/0k4j']"
1LSEYCe-TWU, 30.000, 40.000,"['/m/03j1ly', '/m/04rlf']"
1Lf8Fr7huOM, 50.000, 60.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
1Lws8xqLpZQ, 22.000, 32.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
1LyQpHS8RkY, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9']"
1MfHm5tOyE8, 21.000, 31.000,"['/m/012ndj', '/m/02mk9', '/m/03j1ly', '/m/07yv9']"
1NPKK-cESck, 20.000, 30.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
1NVfl7AnSRg, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq', '/m/07r04', '/m/07yv9', '/m/09x0r']"
1N_ifWublxY, 290.000, 300.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
1Nm8MYVAQ5U, 30.000, 40.000,"['/m/012ndj', '/m/07r04', '/m/07yv9']"
1O-LblNdWkU, 40.000, 50.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
1OdTtb3dVdA, 30.000, 40.000,"['/m/012ndj', '/m/02_41', '/m/03j1ly', '/m/09x0r', '/t/dd00128']"
1P6I15UK1Sc, 50.000, 60.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
1P8TREx-Ct8, 0.000, 10.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
1PPn02f5M2U, 3.000, 13.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/t/dd00134']"
1R3jgf9V6pc, 30.000, 40.000,"['/m/012ndj', '/m/03kmc9', '/m/09x0r']"
1RcjvfLX8Ms, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
1SXXJqXPcQA, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07yv9']"
1Sj2EE5s6zI, 2.000, 12.000,"['/m/012ndj', '/m/02mk9', '/m/07yv9']"
1SxUdsWVkkI, 190.000, 200.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
1T1i2rny8RU, 30.000, 40.000,"['/m/012f08', '/m/012n7d', '/m/05x_td', '/m/07yv9']"
1TCvmLd4RjY, 28.000, 38.000,"['/m/012ndj', '/m/07yv9', '/m/09x0r']"
1TZmWfxIHt0, 14.000, 24.000,"['/m/02mk9', '/m/03j1ly', '/m/07q2z82', '/m/07r04', '/m/07yv9']"
1VHec6IKFkc, 14.000, 24.000,['/m/04qvtq']
1VR6cXdPsi4, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
1VZyO8ew9UA, 11.000, 21.000,"['/m/012ndj', '/m/03j1ly', '/m/07q2z82', '/m/07r04', '/m/07yv9', '/t/dd00067']"
1V_o0pCQEqY, 30.000, 40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
1W-yspM_mns, 30.000, 40.000,"['/m/03kmc9', '/m/04qvtq', '/m/09x0r']"
1WLjFhczt6c, 60.000, 70.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r']"
1WMIfBQl35w, 220.000, 230.000,"['/m/04qvtq', '/m/09x0r']"
1WnFlP_HGbQ, 40.000, 50.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
1XPr0mGp4JI, 30.000, 40.000,"['/m/03j1ly', '/m/04qvtq', '/m/07yv9']"
1XhQDGJC2EU, 420.000, 430.000,"['/m/012n7d', '/m/012ndj', '/m/03j1ly', '/m/03kmc9']"
1XiT-9mAj4E, 10.000, 20.000,"['/m/012n7d', '/m/09x0r']"
1Y-X9sA1V0w, 30.000, 40.000,"['/m/012f08', '/m/04qvtq', '/m/07yv9', '/m/0k4j']"
1Yxm08Q5j04, 14.000, 24.000,"['/m/012f08', '/m/04qvtq', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00134']"
1_3HW1jnI6w, 30.000, 40.000,"['/m/03j1ly', '/m/07yv9', '/m/09x0r']"
1aTp_DNnx58, 11.000, 21.000,"['/m/012ndj', '/m/03j1ly']"
1aXQVJWpgKQ, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq', '/m/07r04', '/m/07yv9']"
1c9XQLrs_cQ, 50.000, 60.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
1cQUK4inWkA, 160.000, 170.000,"['/m/04qvtq', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
1dFXEf-DTlo, 0.000, 10.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/03kmc9', '/m/07r04', '/m/07yv9']"
1dGc0yS5bYY, 20.000, 30.000,"['/m/012f08', '/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9']"
1dtsNTAh6ac, 30.000, 40.000,"['/m/012ndj', '/m/03j1ly', '/m/07r04', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
1e634my5Pgo, 360.000, 370.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9']"
1fIPbeRfyt4, 30.000, 40.000,"['/m/03j1ly', '/m/03kmc9', '/m/04qvtq']"
